商品ID,卖家ID,订单ID,客户ID,订单状态,下单时间,订单审核时间,发货时间,客户收货时间,预计送达时间,客户唯一ID,客户邮编前缀,客户城市,客户州,评论ID,评分,评论标题,评论内容,评论创建日期,评论回复时间,支付顺序号,支付类型,分期数,支付金额,订单项ID,商品价格,运费,卖家邮编前缀,卖家城市,卖家州,商品类别,商品名长度,商品描述长度,商品图片数量,商品重量(g),商品长度(cm),商品高度(cm),商品宽度(cm)
44fc450365728c413fefc547592626be,b839e41795b7f3ad94cc2014a52f6796,3e2c094c3afb8ee522f4e4a0c93983b1,e21631cf89068c1a6701da5937caceef,delivered,2018-08-20 13:09:00,2018-08-21 04:50:24,2018-08-21 15:23:00,2018-08-22 21:30:00,2018-08-30 00:00:00,5c7fdc5b910c753f1f86570b8b52817e,13276,valinhos,SP,d0f15497363d4f9ddd2bb6189698eef9,5,Super Recomendo,Super recomendo,2018-08-23 00:00:00,2018-08-27 18:00:24,1.0,boleto,1.0,967.67,1,950.0,17.67,9541,sao caetano do sul,SP,eletroportateis,28.0,1426.0,1.0,1833.0,21.0,19.0,22.0
450c25d98ed6923154a934554475bf13,dbdd0ec73a4817971d962698f2fea022,fae58c4baf50862a273c6ece28f239a3,d2a67e59deafdfa08a6b71a9c6c4f1f3,delivered,2018-08-17 15:27:00,2018-08-21 04:29:40,2018-08-21 14:46:00,2018-08-28 01:21:00,2018-09-03 00:00:00,a060a1733f36c269b08c21fc35bdbe9a,63100,crato,CE,d2560a80280d29f148a5796cb94c584f,5,Otimo,Sempre compro aqui aqui por que tenho certeza que chegará de acordo com o combinado,2018-08-28 00:00:00,2018-08-28 21:50:07,1.0,boleto,1.0,476.13,1,399.0,77.13,60710,fortaleza,CE,beleza_saude,60.0,1946.0,4.0,19150.0,87.0,76.0,16.0
458ae769e3911daa7d7e44ee726c7e78,cf1313c6e2c01c2f4b014f97db4bcd2b,34f054dbc6acae464a192cbf2083cf72,d5fcef627cc1c204baa4449ec165a48d,delivered,2018-08-06 20:55:00,2018-08-08 04:35:09,2018-08-09 07:25:00,2018-08-22 00:50:00,2018-08-22 00:00:00,2c2c02e654d903debe68668bab307b9f,88850,forquilhinha,SC,e21106d0edc21f811ef2c3ab2c3c1f86,5,Ótimo ,Recebi meu produto antes da data de entrega tudo perfeito funcionando do jeito q eu vi no desenho. Super recomendo...,2018-08-22 00:00:00,2018-08-22 20:17:39,1.0,boleto,1.0,82.35,1,60.0,22.35,22050,rio de janeiro \rio de janeiro,RJ,bebes,60.0,551.0,4.0,300.0,20.0,20.0,11.0
45ae343d4991cc21e7ec0a775239402f,7238a95bb63ef7e498389fb863b834a1,d8d4e1a57a139526d78c7713a4eed523,6f4757d5bc29373b8d9e85452d5c5084,delivered,2018-08-02 20:27:00,2018-08-03 02:45:20,2018-08-03 15:57:00,2018-08-13 19:54:00,2018-08-22 00:00:00,9c1c77b7686a68db196d382910e75d10,98905,alegria,RS,f7f18f9d471e3e8b60df9dfff7af4c4b,3,Bom,Produto cumpre o prometido,2018-08-14 00:00:00,2018-08-14 23:07:43,1.0,boleto,1.0,58.28,1,39.9,18.38,13487,limeira,SP,bebes,48.0,279.0,1.0,200.0,16.0,20.0,12.0
45f0310974e6082deeda855f91984347,0241d4d5d36f10f80c644447315af0bd,02333096645cf1743050acd043b76e69,f9f3547648b8c4bce58da9e9ab677fb8,delivered,2018-08-09 16:22:00,2018-08-09 17:30:20,2018-08-10 11:09:00,2018-08-16 19:38:00,2018-08-27 00:00:00,3128b02155500306be4504a92c35c4de,95310,andre da rocha,RS,dafac0a502717bccb5bce37624454092,5,elogio,produto muito bom e bem feito. Recebi muito bem embalado. Super recomendo.,2018-08-17 00:00:00,2018-08-22 19:07:51,1.0,credit_card,2.0,146.13,1,119.0,27.13,80330,curitiba,PR,moveis_decoracao,60.0,194.0,1.0,2800.0,50.0,10.0,40.0
45f59788a3a09e09ab433234d03afd2a,5a425cc503b39b262a847fd6212bf53b,edd63d440fff63cfb4a5d662945a6a28,66a087287abc31ac35dbbcafb6284f32,delivered,2018-08-07 10:16:00,2018-08-07 10:30:19,2018-08-07 13:43:00,2018-08-11 19:48:00,2018-08-22 00:00:00,4b7c894a279253ac1d9bf3dea34a4b9f,25935,mage,RJ,c9e0be2273576aadc91df8c10caea3df,5,Satisfeita,Adorei a agilidade ,2018-08-12 00:00:00,2018-08-13 01:27:24,1.0,credit_card,2.0,143.89,1,119.9,23.99,86010,londrina,PR,brinquedos,47.0,783.0,1.0,1050.0,26.0,30.0,19.0
46014d47c7acdbd7ab5850d95ec85106,dc4a0fc896dc34b0d5bfec8438291c80,5c76d1348426fdd99247825f50c45a2d,c4f1698f4fe9cb800d734f89e278a760,delivered,2018-08-01 21:27:00,2018-08-01 21:44:02,2018-08-03 12:50:00,2018-08-14 14:16:00,2018-09-12 00:00:00,d5f31c1c96b0bb8b7327b7990bb5464a,29210,guarapari,ES,5983375aa07525a0cd9a62a692ca91be,5,Otimo,Produto bom veio bem bonito como na foto e chegou antes do prazo,2018-08-15 00:00:00,2018-08-15 22:02:59,1.0,credit_card,5.0,165.94,1,142.14,23.8,14940,ibitinga,SP,cama_mesa_banho,56.0,147.0,2.0,1200.0,47.0,7.0,45.0
4608a449f45011c89095f36265e75ec3,dc7192adf8ba09569261f4a8d576afe0,b7d794a0d512566c47d3ffb585bb3805,970922c6488462df7d8b02576a219263,delivered,2018-08-15 12:20:00,2018-08-15 12:35:25,2018-08-15 12:34:00,2018-08-18 01:44:00,2018-08-28 00:00:00,55fce1ba5ed536b6b60c5b799815f45c,8745,mogi das cruzes,SP,a21649ce25ab00bea1d24167f6fa0ef0,5,ÓTIMA,PRODUTO OK E CHEGOU EM UM ÓTIMO PRAZO,2018-08-18 00:00:00,2018-08-20 11:55:14,1.0,credit_card,3.0,111.35,1,98.0,13.35,18401,itapeva,SP,portateis_casa_forno_e_cafe,58.0,1257.0,1.0,450.0,16.0,20.0,16.0
4608a449f45011c89095f36265e75ec3,dc7192adf8ba09569261f4a8d576afe0,56580e29cdcf56834efd1a9eb48e5f35,69cd54f7f6f6d66a47adf923bfd0682b,delivered,2018-08-04 10:41:00,2018-08-04 10:50:14,2018-08-06 13:45:00,2018-08-10 22:38:00,2018-08-20 00:00:00,8b1df143e365451fb6048a27bd19ff79,22790,rio de janeiro,RJ,d6a0d62ec650dd57f17b6f66ccd6baee,5,Recomendo ,Excelente o processo de compra e entrega do produto. Recomendo. ,2018-08-11 00:00:00,2018-08-13 01:04:32,1.0,credit_card,1.0,116.79,1,98.0,18.79,18401,itapeva,SP,portateis_casa_forno_e_cafe,58.0,1257.0,1.0,450.0,16.0,20.0,16.0
461f43be3bdf8844e65b62d9ac2c7a5a,4869f7a5dfa277a7dca6462dcf3b52b2,5ef603cf924626f99285129d63316a1a,a0a0dd13896ce11d4a9058e3e82d031c,delivered,2018-08-03 15:56:00,2018-08-04 04:24:12,2018-08-06 12:24:00,2018-08-09 17:08:00,2018-08-21 00:00:00,b0c835ab23d677c169486205e7d1d296,35920,nova era,MG,e53edc824fcaec7c94f6ed8b5d91a657,4,4 estrelas ,"Produto muito bom, e di alta qualidade recomendo.",2018-08-10 00:00:00,2018-08-21 12:29:01,1.0,boleto,1.0,157.07,1,138.0,19.07,14840,guariba,SP,relogios_presentes,35.0,591.0,3.0,444.0,20.0,14.0,16.0
461f43be3bdf8844e65b62d9ac2c7a5a,4869f7a5dfa277a7dca6462dcf3b52b2,f4d86b9acca54b415270df8ea6e6945d,7c4e47338fa072729a94fc1b18e6531b,delivered,2018-08-01 18:06:00,2018-08-01 18:23:51,2018-08-06 12:24:00,2018-08-20 23:14:00,2018-08-27 00:00:00,503055e262756581eb9598f07466e485,62570,bela cruz,CE,e5171c440330cfd8a31cebacc2dab1b1,4,Adorei!,"O produto chegou no prazo e superou minhas expectativas, recomendo!",2018-08-21 00:00:00,2018-08-22 02:52:08,1.0,credit_card,3.0,175.88,1,138.0,37.88,14840,guariba,SP,relogios_presentes,35.0,591.0,3.0,444.0,20.0,14.0,16.0
462646c1c1495199e63684d79e6e0d1b,891071be6ba827b591264c90c2ae8a63,0cf4406688aab4ea5593cc48304e8887,2432c837b254b9f016e2e901f69afddd,delivered,2018-08-09 18:32:00,2018-08-11 02:45:20,2018-08-13 14:25:00,2018-08-14 20:26:00,2018-08-14 00:00:00,dd24eb60ec1ada8b5201cbe4bba11346,4042,sao paulo,SP,c9a1c311540abca5261a96c5b1440fab,5,Satisfeita.,"As vezes acesso o site de uma determinada loja, seleciono o produto e vejo que não é vendido por aquela loja, desistindo da compra. Mas é por parceiros como este que não mais farei isso. Recomendo.",2018-08-15 00:00:00,2018-08-16 11:06:35,1.0,boleto,1.0,32.43,1,24.99,7.44,3872,sao paulo,SP,papelaria,63.0,920.0,6.0,50.0,16.0,4.0,11.0
462646c1c1495199e63684d79e6e0d1b,891071be6ba827b591264c90c2ae8a63,7ccd0a8b6bdddf8ea32095431194bfbe,a345cd3ae230f1028a9c995b9d03ad8e,delivered,2018-08-07 20:41:00,2018-08-07 20:50:20,2018-08-09 14:23:00,2018-08-10 19:35:00,2018-08-13 00:00:00,89bf40642ddf6864a2e628e7be0cc735,13160,artur nogueira,SP,1c07645acf1ebb2a365f6890084c3b16,5,Rapida entrega,Produto correto e rápida entrega,2018-08-11 00:00:00,2018-08-11 23:52:13,1.0,credit_card,2.0,32.43,1,24.99,7.44,3872,sao paulo,SP,papelaria,63.0,920.0,6.0,50.0,16.0,4.0,11.0
4666663905288ce384a71d096b22e7cd,8185694b58b2ba6de20fd41ae608bbea,21df4877f402eea02a4c1aab13411b1f,fb68a5552994d81243302fe6a15291a1,delivered,2018-08-02 18:28:00,2018-08-02 18:45:15,2018-08-07 14:51:00,2018-08-08 20:55:00,2018-08-16 00:00:00,18c76b8716ed445f9fed650f3bce9e73,9051,santo andre,SP,ee5d92337626519d937cdae22df967b8,5,papel parede,lindo!,2018-08-09 00:00:00,2018-08-15 11:24:47,1.0,credit_card,1.0,151.86,1,120.0,31.86,6764,tabao da serra,SP,papelaria,49.0,1048.0,2.0,1350.0,11.0,11.0,52.0
466c3d5cdc2189e98333b68c00a1c756,f7ccf836d21b2fb1de37564105216cc1,1124e4ebba42a10ac32ef40dd8dd6475,6dd0d2722ed39d0d25fa5c164b46dc67,delivered,2018-08-08 00:01:00,2018-08-08 00:15:17,2018-08-08 08:52:00,2018-08-14 19:51:00,2018-08-16 00:00:00,4193c3b925c28a8bed29a97e6f30421e,11495,guaruja,SP,ecc09dd92da802d1294581b01521608a,5,Parabéns continuem assim,Ja fiz duas compra pela internet nunca tive atraso sobre meu perdido so tenho agradece a vcs pela entrega obrigado ,2018-08-15 00:00:00,2018-08-18 00:35:36,1.0,credit_card,5.0,52.85,1,39.0,13.85,14940,ibitinga,SP,cama_mesa_banho,35.0,444.0,1.0,650.0,30.0,3.0,19.0
46c01e269265ddd1b66ccc8b4588a411,31be790e64fc99f8ff48ec2bd18a3104,21c24f8f2452ec20a5184abfb269c35e,f60d4f3c75d127b2146459d4c79b92b7,delivered,2018-08-08 15:50:00,2018-08-08 16:05:15,2018-08-14 14:05:00,2018-08-16 15:51:00,2018-08-15 00:00:00,560f9523eb41b967e76296537846815c,11065,santos,SP,45dc1fcab0e31c0a3e3fcfe8e84580c6,4,Muito bom,👍,2018-08-17 00:00:00,2018-08-17 16:17:33,1.0,credit_card,2.0,57.51,1,44.9,12.61,9690,sao bernardo do campo,SP,utilidades_domesticas,34.0,767.0,2.0,4150.0,29.0,28.0,23.0
4713819035a9ef628d084f8ff4fa71f2,c70c1b0d8ca86052f45a432a38b73958,ac6744e4410acdd7696dbc6bb6eca10c,0e99a77a57eb93e26714f2322bab7571,delivered,2018-08-20 20:45:00,2018-08-20 20:55:32,2018-08-27 14:24:00,2018-08-28 16:02:00,2018-08-29 00:00:00,cd0541a52fa5eb86c717ae30f158f460,13504,rio claro,SP,4655e1cd1cf241e983224002693e2734,5,Recomendo,Produto entregue no prazo previsto.,2018-08-29 00:00:00,2018-09-03 11:42:24,1.0,credit_card,5.0,118.35,1,110.32,8.03,13186,hortolandia,SP,beleza_saude,60.0,919.0,1.0,200.0,22.0,3.0,15.0
4732ecf5e4abee8f7ff4d1b8df0f7af5,a11a0e0ca67423425691db355cff69b0,9546aa638d07ac340a91c59b0b2dee96,8d0a81505e8e6b660cdb18c8b4c6c2a4,delivered,2018-08-10 16:05:00,2018-08-10 16:15:17,2018-08-10 15:18:00,2018-08-15 19:04:00,2018-08-27 00:00:00,2b8910e795f40ad6916339765ba12c60,30493,belo horizonte,MG,72b830390a059c4c2154e4ae536805f7,5,Ótimo produto!,"Além de um ótimo produto o prazo foi insuperável!
Entrega em 4 dias!!!",2018-08-16 00:00:00,2018-08-17 09:46:13,1.0,credit_card,4.0,206.51,1,189.0,17.51,13330,indaiatuba,SP,automotivo,39.0,1571.0,3.0,1100.0,37.0,12.0,30.0
4744ba40fb4b128ffc1c6a753711f2f7,7ade73f1b9b4e965f9009a4c3a7e2c15,1ac975a2e0caad3a89c4c5bbdc8f996a,a883031033e9e3a9b75867f0bb39b4d4,delivered,2018-08-06 13:04:00,2018-08-06 13:15:21,2018-08-08 15:13:00,2018-08-13 23:25:00,2018-08-31 00:00:00,04daf0030c088fed728993ef9f7eaa56,38067,uberaba,MG,fea46f78ce903a1cf5891e89b5b395f4,5,Muito rápido ,Muito rápida a entrega!!!,2018-08-14 00:00:00,2018-08-18 11:12:48,1.0,credit_card,10.0,104.79,1,85.0,19.79,17051,bauru,SP,moveis_decoracao,50.0,2042.0,4.0,800.0,30.0,12.0,30.0
478bad111d2afd4eb0b433a75af01d64,612170e34b97004b3ba37eae81836b4c,f13789f42f165f45674bdfb75866ce1b,cd77b18d3a3b8920c47d0a2f25a49935,delivered,2018-08-08 17:44:00,2018-08-08 18:04:57,2018-08-09 14:21:00,2018-08-10 21:51:00,2018-08-13 00:00:00,4105515e32285be5af1cf8d28f072c4a,91350,porto alegre,RS,3f82c35ac81fbdc8897fdae85f34fce7,5,Recomendo,"Entrega muito rápida, produto conforme o esperado.",2018-08-11 00:00:00,2018-08-14 20:16:23,1.0,credit_card,1.0,62.86,1,54.9,7.96,93542,novo hamburgo,RS,informatica_acessorios,50.0,327.0,2.0,75.0,16.0,7.0,16.0
485aa17cb179a6624fb0c9e12cc639d1,f8201cab383e484733266d1906e2fdfa,30bef37a80d21494c619aea50b367550,01a9e6a66ed15bb3c5b3d9abc2e046a4,delivered,2018-08-07 15:22:00,2018-08-07 15:35:21,2018-08-15 06:25:00,2018-08-16 12:48:00,2018-08-13 00:00:00,2fd8de3e5ca34f5108d291d666c1ba58,88307,itajai,SC,ff837671b95f5eb5f605bb60bb84adb2,1,Péssima Loja!!!!,"Não recebi o produto. Previsão de entrega era dia 13/8 e consta que sequer foi despachado ainda, sendo que hoje já é 15/8. Péssima Loja.",2018-08-15 00:00:00,2018-08-15 05:00:15,1.0,credit_card,1.0,89.77,1,79.9,9.87,88137,palhoca,SC,cool_stuff,51.0,873.0,3.0,900.0,18.0,9.0,27.0
488d60f672d1e67be88006cd4dbce218,07de60b03d150fb3ea09eab5da5e4c8b,28100e608903eb27aa01604f626bd8c6,40a38cd4a86f1d51e4a83fd9d4ea8806,delivered,2018-08-18 20:44:00,2018-08-18 21:09:55,2018-08-20 20:59:00,2018-08-27 23:18:00,2018-08-29 00:00:00,1ee115cb16d5bae5f1fa699870281e70,6730,vargem grande paulista,SP,3426277419bb6d32a2885bdc3eea8abf,5,sim recomendO,SIM EU RECOMENDO A LOJA PORQUE ELA CUMPRE O QUE PROMETE,2018-08-28 00:00:00,2018-08-29 21:50:02,1.0,credit_card,4.0,111.17,1,89.9,21.27,14940,ibitinga,SP,cama_mesa_banho,58.0,2733.0,4.0,1550.0,41.0,15.0,51.0
489885ef5a88dcef73d4c22e2f500ae3,c8b0e2b0a7095e5d8219575d5e7e1181,d8a7be3bdd16ebaf4601bc8252f54a08,0308cb020fb67d56a42bf1296f77dfce,delivered,2018-08-14 01:13:00,2018-08-14 01:25:13,2018-08-14 15:01:00,2018-08-16 19:58:00,2018-08-20 00:00:00,31f587e5afb9ca5efad537ab69de67d6,11350,sao vicente,SP,2e3ca02ab8955f97116dd77c65ac0597,5,Chegou antes do prazo,"Chegou antes do prazo, porém percebi q o zíper da parte menor na primeira vez ele nao abriu o feixe, mas da segunda em diante abriu, caso o feixe abra novamente entro em contato com a loja.",2018-08-17 00:00:00,2018-08-18 03:30:26,1.0,credit_card,4.0,128.09,1,119.99,8.1,8598,itaquaquecetuba,SP,automotivo,51.0,237.0,1.0,100.0,30.0,10.0,20.0
49427490053ae7f72efeaf0a89c84d26,02f623a8eb246f3c5f7c2f96462654e6,7a3d9b3ab1e5b13b14eb818050343b5b,6400436c2f08333637b0cf1b769dd334,delivered,2018-08-16 10:24:00,2018-08-16 10:35:24,2018-08-16 14:05:00,2018-08-27 21:38:00,2018-08-30 00:00:00,79cf3ce992d319c1037e32e9f1235b06,79006,campo grande,MS,05ab0cea4ae36ead822c315fdbba32b8,5,Top,"Recomendo.
DEUS abençoe.",2018-08-28 00:00:00,2018-08-29 02:16:56,1.0,credit_card,4.0,163.78,1,140.0,23.78,18611,botucatu,SP,esporte_lazer,48.0,529.0,1.0,1050.0,28.0,26.0,28.0
494e28e86f2b12df2d95e9d55266ef4a,2138ccb85b11a4ec1e37afbd1c8eda1f,cb4d0ce750b3542055ae832b4d3bcca4,7a24f850592485f402c7038ca51efe3b,delivered,2018-08-26 21:01:00,2018-08-26 21:15:10,2018-08-27 15:03:00,2018-08-28 16:06:00,2018-09-06 00:00:00,0734186c93d9d5488a3a77c8178cb794,7196,guarulhos,SP,f8f75f628722335a20e4f7cb537cc9a4,1,Entrega errada ,"Fiz a solicitação de devolução, pois comprei a película para o zenfone 5 selfie e veio o do zenfone 4",2018-08-29 00:00:00,2018-08-29 19:17:20,1.0,debit_card,1.0,52.76,2,18.99,7.39,8250,sao paulo,SP,telefonia,53.0,496.0,2.0,90.0,19.0,3.0,11.0
498366f301125d450cf3b0d56920f8ac,8160255418d5aaa7dbdc9f4c64ebda44,fd774e7e5b81920c1ffe8af966a3558f,7ee0a3bafb74d553dd58b53458c8fe1b,delivered,2018-08-07 22:36:00,2018-08-07 22:45:18,2018-08-08 18:21:00,2018-08-17 00:58:00,2018-08-22 00:00:00,934b9eb4677a33e446ebfe58a95794aa,75920,santa helena de goias,GO,612566bdbe65941a2e94151754849a0e,4,"Produto ok,..entrega rápi","Produto bom,chegou antes do prazo!",2018-08-17 00:00:00,2018-08-18 01:33:46,1.0,credit_card,5.0,89.58,1,69.9,19.68,14940,ibitinga,SP,cama_mesa_banho,36.0,305.0,1.0,1250.0,36.0,6.0,28.0
498f5440a31fbbe53a970262af00cd5b,977f9f63dd360c2a32ece2f93ad6d306,8dc8685118410f97bea9569d280d64c4,b99a530ec783baefa415ed43ed69e390,delivered,2018-08-04 15:27:00,2018-08-04 15:44:03,2018-08-06 14:04:00,2018-08-10 20:48:00,2018-08-14 00:00:00,a936a09f5e56a028c5ba4d6f6b744495,12224,sao jose dos campos,SP,6675e1023ea09f5fd7508ead5a662ba6,5,Otimo,Produto de Boa qualidade!,2018-08-11 00:00:00,2018-08-14 09:34:52,1.0,credit_card,2.0,87.38,2,29.9,13.79,14910,tabatinga,SP,bebes,50.0,168.0,1.0,250.0,18.0,8.0,18.0
49955ea31be73ddf6fb6c2a5033dfcb2,8ae520247981aa06bc94abddf5f46d34,c5d249c736d0e3a5b29868b9c59e30fd,aa1f321662cf8026efb40a41051f68ba,delivered,2018-08-19 07:40:00,2018-08-20 11:10:31,2018-08-20 13:39:00,2018-08-25 17:58:00,2018-08-31 00:00:00,f00d32103a3d7572d18d4a4ba9c9d4cf,23520,rio de janeiro,RJ,93ac72f25c99a0ddf8d85e6ba92b2fdf,5,Mercadoria ,"Comprei recebi no combinado nada a reclamar ,indico com certeza at jose",2018-08-26 00:00:00,2018-08-27 10:41:53,1.0,credit_card,3.0,141.76,1,119.0,22.76,88370,navegantes,SC,relogios_presentes,55.0,697.0,1.0,538.0,23.0,12.0,15.0
49b624365d1b55a1747aedf255a15e62,3db66a856d18a9cba7c9241fc5221c50,031e976ccc4a1678f5485552ed1ae778,1837c6c28707afbd624c47502b6cd99b,delivered,2018-08-07 17:07:00,2018-08-07 17:25:05,2018-08-09 08:12:00,2018-08-14 17:32:00,2018-09-10 00:00:00,71168dfb69f1d949ca08ba4f5474597e,83508,almirante tamandare,PR,5858be766a592ec7bebad665ca6043da,5,Ótimo,"Ótimo produto, recomendo, chegou antes do prazo",2018-08-15 00:00:00,2018-08-18 09:27:22,1.0,credit_card,4.0,219.67,1,179.9,39.77,35430,ponte nova,MG,automotivo,53.0,773.0,3.0,1775.0,32.0,28.0,28.0
49cd59957f1c81427ca0b2edf5696969,d98eec89afa3380e14463da2aabaea72,89812ae1f27bd0baa142a3aa9ab5cb49,3d5e3aa002e4495e1fb30b4923213858,delivered,2018-08-27 10:46:00,2018-08-27 11:04:18,2018-08-27 15:30:00,2018-08-28 12:33:00,2018-08-30 00:00:00,684dbcfeb4fb7b835a7a0e477d35afd1,91760,porto alegre,RS,a9060f20a024434c1f97346a09b3cbd8,1,Qualidade pior que camelô,"Comprei uma pelúcia do Creeper Minecraft e a qualidade é de loja de 1,99. Quando se liga para o SAC não se consegue falar com ninguém. ",2018-08-29 00:00:00,2018-08-31 20:57:24,1.0,credit_card,1.0,58.85,1,49.99,8.86,90010,porto alegre,RS,bebes,33.0,55.0,2.0,400.0,25.0,10.0,30.0
49d23d4887468040921b413a6d4f3ec7,8a432f4e5b471f8da497d7dc517666e2,1776f9cc0f976e7aa0e8372a5325c41a,fa62a9ef95e703b49c4bf530ce1e4efb,delivered,2018-08-28 11:16:00,2018-08-28 11:30:12,2018-08-28 14:11:00,2018-08-29 22:03:00,2018-09-06 00:00:00,dad1eb1624d037f15eeac6c2c2cd0843,13082,campinas,SP,e5b3c0be82a0166d3a19a2d96a161f13,2,Não recomendo,"Na descrição constava a medida 3,00x2,50mts, mas veio 2,80x2,50.Pedi para trocar e não tem mais o produto e sim cupons com desconto.Não tenho interesse.Queria a cortina tamanho certo. Não recomendo.",2018-08-30 00:00:00,2018-08-31 13:55:22,1.0,credit_card,8.0,82.14,1,69.0,13.14,19042,presidente prudente,SP,cama_mesa_banho,52.0,1072.0,1.0,1350.0,39.0,7.0,31.0
49e4da381c1d39e7df445cb2209e2359,5a413ade68e8f8d93071a7f52a64cb9e,6f0a2d3f0fcb51ca2468a29cf29bdf8e,6e16b9148de07bf74c0d944939f3f12a,delivered,2018-08-21 18:55:00,2018-08-23 02:45:23,2018-08-23 14:04:00,2018-08-27 18:28:00,2018-08-31 00:00:00,7b6dfdba7288c119bdb6baf24cd15cae,82820,curitiba,PR,7990dc3be4b9a3cdf7347f206dd5f9ca,5,Entrega rápida,En omenda entregue bem antes do prazo. Recomendo compras na anericanas.com,2018-08-28 00:00:00,2018-09-01 10:57:20,1.0,boleto,1.0,73.19,1,55.0,18.19,3679,sao paulo,SP,beleza_saude,50.0,1678.0,1.0,1200.0,20.0,16.0,20.0
49e4da381c1d39e7df445cb2209e2359,5a413ade68e8f8d93071a7f52a64cb9e,149bca3daf097d7695389efb9b491653,2af13ca2d0e14a998266edf6afa7291d,delivered,2018-08-20 03:59:00,2018-08-20 14:11:03,2018-08-20 15:12:00,2018-08-30 16:40:00,2018-08-23 00:00:00,172a828e0764f11e9b8f3c96072589bf,2402,sao paulo,SP,f5692aba3531e7c763c2d298e23c86f4,1,Produto não recebido,O produto era para ser entregue dia 23/08 mas até o dia 24 ainda não tinha recebido o produto ,2018-08-25 00:00:00,2018-08-25 03:44:51,1.0,voucher,1.0,66.41,1,55.0,11.41,3679,sao paulo,SP,beleza_saude,50.0,1678.0,1.0,1200.0,20.0,16.0,20.0
4a545fda8038a360bd93a5f1ac419a4e,9b013e03b2ab786505a1d3b5c0756754,87ce6f9094188f36623b250901635869,6eb8d127e41e5d1de3049a6bc7bd912e,delivered,2018-08-27 14:54:00,2018-08-28 04:04:01,2018-08-28 14:39:00,2018-08-29 14:54:00,2018-08-31 00:00:00,149408087e7c2a2c349f11a171b53dba,8430,sao paulo,SP,84f78072bcd80e27587ab488f5f47981,4,EU RECOMENDO MUITO,EXCELENTE PREÇO,2018-08-30 00:00:00,2018-08-30 19:49:47,1.0,boleto,1.0,73.17,2,17.0,7.39,11450,vicente de carvalho,SP,esporte_lazer,41.0,767.0,1.0,100.0,18.0,18.0,18.0
4a741a6cd8c7a4358ebfe566138fee78,f205b1a3ca9a34e0f8a228bae6e4c7b3,0596e04bc1e3bb1649cf6d1f8545e5eb,293ef520846cc863d3bf09df2e5245a0,delivered,2018-08-13 16:53:00,2018-08-13 17:10:09,2018-08-14 15:55:00,2018-08-22 00:02:00,2018-08-23 00:00:00,8092a8fcf8f2bf3d2026175efac28c7b,18900,santa cruz do rio pardo,SP,c0b455d9c7b6e0afe2449be11824e479,5,100,PRODUTO NOTA 100,2018-08-23 00:00:00,2018-08-23 13:26:21,1.0,credit_card,5.0,335.32,1,247.0,88.32,94965,cachoeirinha,RS,moveis_decoracao,44.0,999.0,5.0,10550.0,104.0,14.0,42.0
4a78f5e17416dcfec28c101279235838,e9779976487b77c6d4ac45f75ec7afe9,1a449404ebac257b30cbe56e6500d36f,4bd01021296a16c4b09eced359a39194,delivered,2018-08-14 12:29:00,2018-08-16 03:05:24,2018-08-17 14:32:00,2018-08-21 19:36:00,2018-09-03 00:00:00,e66900fc247846e82a8cc525ba94d87d,78745,rondonopolis,MT,9df626c40695276dbb1cda100653087c,3,3,produto veio pela metade esta faltando mercadoria,2018-08-22 00:00:00,2018-08-23 20:06:02,1.0,boleto,1.0,131.47,1,99.9,31.57,11701,praia grande,SP,beleza_saude,55.0,3135.0,1.0,2600.0,24.0,24.0,24.0
4a78f5e17416dcfec28c101279235838,e9779976487b77c6d4ac45f75ec7afe9,9a503487f2a2141cfc220d61e43bd938,2ad25d0d9c260ae766dfe444ecb901c8,delivered,2018-08-06 15:15:00,2018-08-07 04:15:23,2018-08-08 14:37:00,2018-08-15 02:09:00,2018-08-15 00:00:00,3a5a2a6b6641daad335f911a79a3297d,14790,guaira,SP,9b491aa3b50ff1307bcec5263707720d,5,RECOMENDO,"PRODUTO VEIO COM VENCIMENTO PARA DEZEMBRO, COMPREI OUTROS COM VENCIMENTO DE 2 ANOS.
",2018-08-15 00:00:00,2018-08-16 10:31:01,1.0,boleto,1.0,117.73,1,99.9,17.83,11701,praia grande,SP,beleza_saude,55.0,3135.0,1.0,2600.0,24.0,24.0,24.0
4aaa2ddc43f64a2db232b71fc4639064,6039e27294dc75811c0d8a39069f52c0,1ee14212cb207ed5474b41f501133c11,ba936b691c12f67e4c24f195f5d2f5bd,delivered,2018-08-22 22:04:00,2018-08-24 03:05:13,2018-08-27 13:30:00,2018-08-30 15:52:00,2018-09-13 00:00:00,aed42e87e8e87dcd62a19f37b59b1700,71938,brasilia,DF,24c92c13f54db05c634f1e307d72dd66,5,Ótimo ,"Adorei o produto, chegou antes do prazo. ",2018-08-31 00:00:00,2018-09-03 00:18:12,1.0,boleto,1.0,180.75,1,149.9,30.85,6162,osasco,SP,eletronicos,28.0,131.0,3.0,6050.0,16.0,61.0,41.0
